#DaVis 7.2.2 2D-vector 8 130 172 "position" "mm" "position" "mm" "velocity" "m/s"
-43.8592	44.7456	-11.8827	-0.75395
-43.2142	44.7456	-12.0764	-0.894413
-42.5692	44.7456	-12.1203	-0.833714
-41.9243	44.7456	-11.9242	-0.834573
-41.2793	44.7456	-11.9745	-0.800198
-40.6343	44.7456	-12.0274	-0.73799
-39.9893	44.7456	-11.9022	-0.748661
-39.3443	44.7456	-11.9791	-0.730082
-38.6993	44.7456	-12.0244	-0.763628
-38.0544	44.7456	-11.9545	-0.780092
-37.4094	44.7456	-12.0015	-0.94759
-36.7644	44.7456	-11.9841	-0.921075
-36.1194	44.7456	-11.9545	-1.06952
-35.4744	44.7456	-12.0714	-1.00855
-34.8295	44.7456	-11.9921	-0.754544
-34.1845	44.7456	-11.8739	-0.76218
-33.5395	44.7456	-11.9556	-0.769041
-32.8945	44.7456	-12.0027	-0.925065
-32.2495	44.7456	-11.8377	-0.998827
-31.6045	44.7456	-11.8622	-0.876651
-30.9596	44.7456	-11.8842	-0.839327
-30.3146	44.7456	-11.9241	-0.791284
-29.6696	44.7456	-11.9915	-0.716997
-29.0246	44.7456	-11.9313	-0.67871
-28.3796	44.7456	-11.8578	-0.713038
-27.7347	44.7456	-11.9525	-0.795356
-27.0897	44.7456	-12.0337	-0.944282
-26.4447	44.7456	-12.1018	-1.03306
-25.7997	44.7456	-12.0829	-1.0105
-25.1547	44.7456	-12.051	-1.08242
-24.5097	44.7456	-12.016	-1.05414
-23.8648	44.7456	-11.9216	-0.936886
-23.2198	44.7456	-12.0676	-1.01069
-22.5748	44.7456	-12.155	-1.06745
-21.9298	44.7456	-12.1218	-1.04872
-21.2848	44.7456	-12.0582	-0.978607
-20.6399	44.7456	-12.0231	-1.04786
-19.9949	44.7456	-11.9536	-1.15849
-19.3499	44.7456	-11.8909	-1.11728
-18.7049	44.7456	-12.0041	-1.01712
-18.0599	44.7456	-12.0416	-0.954136
-17.4149	44.7456	-11.9953	-0.942137
-16.77	44.7456	-12.1812	-0.981366
-16.125	44.7456	-12.1151	-0.886937
-15.48	44.7456	-11.8622	-0.804414
-14.835	44.7456	-11.9801	-0.893386
-14.19	44.7456	-12.039	-1.06715
-13.5451	44.7456	-11.8897	-1.1585
-12.9001	44.7456	-11.9646	-1.09442
-12.2551	44.7456	-12.0405	-1.20997
-11.6101	44.7456	-11.9918	-1.25243
-10.9651	44.7456	-12.1195	-1.09628
-10.3202	44.7456	-12.0429	-1.02948
-9.67517	44.7456	-12.0311	-1.00365
-9.03019	44.7456	-12.0316	-1.06088
-8.38521	44.7456	-12.0499	-1.13855
-7.74023	44.7456	-12.1385	-1.23623
-7.09524	44.7456	-12.099	-1.32502
-6.45026	44.7456	-12.1172	-1.29209
-5.80528	44.7456	-12.1505	-1.26184
-5.1603	44.7456	-12.0844	-1.26533
-4.51532	44.7456	-12.2089	-1.12464
-3.87034	44.7456	-12.1668	-1.15346
-3.22535	44.7456	-11.9876	-1.34
-2.58037	44.7456	-12.068	-1.33557
-1.93539	44.7456	-12.112	-1.3628
-1.29041	44.7456	-12.1038	-1.42029
-0.645428	44.7456	-12.2673	-1.35468
-0.0004462	44.7456	-12.3012	-1.27967
0.644535	44.7456	-12.1804	-1.51687
1.28952	44.7456	-12.0684	-1.36716
1.9345	44.7456	-12.1198	-1.27768
2.57948	44.7456	-12.2594	-1.35559
3.22446	44.7456	-12.2136	-1.35789
3.86944	44.7456	-12.1542	-1.47238
4.51443	44.7456	-12.2554	-1.59664
5.15941	44.7456	-12.58	-1.45018
5.80439	44.7456	-12.5865	-1.22157
6.44937	44.7456	-12.2189	-1.24812
7.09435	44.7456	-12.2761	-1.24767
-103.198	44.1007	-11.7751	-0.994051
-102.553	44.1007	-12.0361	-0.663819
-101.908	44.1007	-12.0522	-0.449181
-101.263	44.1007	-12.0729	-0.406369
-100.618	44.1007	-12.1182	-0.244661
-99.9726	44.1007	-12.1739	-0.155797
-99.3276	44.1007	-12.2713	-0.217095
-98.6826	44.1007	-11.9281	-0.471833
-98.0377	44.1007	-11.6597	-0.552303
-97.3927	44.1007	-11.6318	-0.499788
-96.7477	44.1007	-11.8981	-0.395462
-96.1027	44.1007	-12.0362	-0.365567
-95.4577	44.1007	-11.902	-0.490542
-94.8127	44.1007	-11.8442	-0.479849
-94.1678	44.1007	-11.8371	-0.403543
-93.5228	44.1007	-11.9847	-0.44936
-92.8778	44.1007	-12.0576	-0.477467
